Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
14066,715784299365718127,[长租特惠底价最短入住28天]RAMA9精品一居室/MRT/无边泳池/火车夜市/RCA酒吧街,264864968,Tricia,Huai Khwang,13.75447,100.56551,Entire home/apt,1280,28,0,,0.0,44,347,0
14067,715794909433734052,[长租特惠底价最短入住28天]市中心精品一居室/RAMA9/MRT/火车夜市/RCA酒吧街/大使馆,264864968,Tricia,Ratchathewi,13.75394,100.56337,Entire home/apt,1280,28,1,2022-11-27,0.94,44,347,1
14068,715797364809100104,[长租特惠底价最短入住28天]RAMA9精品一居室/高端无边泳池/火车夜市/MRT/尚泰百货/大使馆,264864968,Tricia,Huai Khwang,13.75462,100.5652,Entire home/apt,1280,28,1,2022-11-06,0.57,44,347,1
14069,715859156672323590,*Hyde Sukhumvit 11 * BTS NANA * Wifi* WashMachine,212004527,Som,Vadhana,13.74437,100.55559,Entire home/apt,2713,1,0,,0.0,15,88,0
14070,716126515519946946,[长租特惠底价最短入住28天]RAMA9精品一居室/MRT/高端无边泳池/火车夜市/RCA酒吧街,344327171,Alice,Huai Khwang,13.75511,100.56522,Entire home/apt,1280,28,3,2022-12-06,1.14,40,347,3
14071,716129560846411282,[长租特惠底价最短入住28天]曼谷市中心精品一居室/无边泳池/rama9商圈/MRT/RCA酒吧街,344327171,Alice,Huai Khwang,13.75604,100.56527,Entire home/apt,1280,28,1,2022-10-02,0.34,40,347,1
14073,716142502453327850,1 Bed/Central World/Lumpini Park/Siam Paragon,344327171,Alice,Ratchathewi,13.75133,100.55484,Entire home/apt,1441,2,0,,0.0,40,357,0
14074,716162689695868923,1 Bed/Central World/Lumpini Park/Siam Paragon,344327171,Alice,Ratchathewi,13.75146,100.55572,Entire home/apt,1441,2,0,,0.0,40,357,0
14075,716165157976757399,1 Bed/Central World/Lumpini Park/Siam Paragon,344327171,Alice,Ratchathewi,13.74966,100.55617,Entire home/apt,1441,2,0,,0.0,40,357,0
14077,716208616495858681,Lovely 2-bedroom apartment in a low-rise condo,256951754,Christoph,Vadhana,13.73009,100.5941,Entire home/apt,1400,14,0,,0.0,1,340,0
14078,716320148472714952,2-bedroom Cozy Monthly Stay at Sukhumvit,12612282,Aniya,Khlong Toei,13.7236,100.56679,Entire home/apt,1571,30,0,,0.0,1,316,0
14079,717655107758823124,Modern style cozy in the heart of Bangkok,2523614,Soon,Vadhana,13.745911348366434,100.5714514106512,Entire home/apt,1290,1,1,2022-09-19,0.3,1,336,1
14080,717725886204878767,"Your District of Love, Romance and FUN!",218879200,Bunyiam,Khlong Toei,13.7361281,100.5519601,Shared room,415,1,1,2022-10-12,0.38,1,343,1
14083,718018330734216263,"Homey 1 Bedroom Sukhumvit26, Downtown,BTS,Wifi",14751074,Kannika,Khlong Toei,13.7246,100.57111,Entire home/apt,1600,20,4,2022-11-23,1.79,3,334,4
14093,718725160016055774,近火车夜市试管医院温馨单身公寓128,119203329,Leona,Huai Khwang,13.75529,100.57413,Entire home/apt,688,30,0,,0.0,20,8,0
14095,719093183622474837,Q Chidlom-Phetchaburi Condo,168594106,Carlos,Ratchathewi,13.74922,100.54949,Entire home/apt,1550,30,0,,0.0,12,365,0
14096,719145919161956878,"Peaceful 1BR, less than 300m from BTS Thong Lor",411452860,Nestcovery,Khlong Toei,13.72165,100.57652,Entire home/apt,795,30,0,,0.0,9,26,0
14097,719182280633285318,Q Chidlom-Phetchaburi - condo in Bangkok,168594106,Carlos,Ratchathewi,13.75044,100.54777,Entire home/apt,1550,30,0,,0.0,12,365,0
14098,719199983944308040,Q Chidlom-Phetchaburi - condo in Bangkok,168594106,Carlos,Ratchathewi,13.7506,100.54908,Entire home/apt,1585,30,0,,0.0,12,303,0
14100,719208180339600617,Q Chidlom-Phetchaburi - condo in Bangkok,168594106,Carlos,Ratchathewi,13.7506,100.54746,Entire home/apt,1550,30,0,,0.0,12,365,0
14105,719353564792693581,Stunning sunset from the room on 48floor,131270916,Magic,Huai Khwang,13.75673,100.56733,Entire home/apt,2514,3,4,2022-12-07,1.46,33,340,4
14108,719411437395925397,曼谷The Esse Singha Complex,100972162,TongTong,Huai Khwang,13.75762497439226,100.5658029697053,Entire home/apt,2500,14,0,,0.0,8,358,0
14109,719427445071566280,2 bdr 100sqm 6 mn to ASOK BT & Sukhumvit MRT,153572915,Stella,Khlong Toei,13.732312917969994,100.56256372432864,Entire home/apt,3557,18,3,2022-12-04,1.36,2,333,3
14113,719783406928657150,"Luxury Condo, Q Chidlom - Phetchaburi",168594106,Carlos,Ratchathewi,13.75052,100.54803,Entire home/apt,1550,30,0,,0.0,12,365,0
14114,719793732028113263,"Luxury Condo, Q Chidlom (75 SQM 2 bedroom)",168594106,Carlos,Ratchathewi,13.75035,100.54746,Entire home/apt,2050,30,0,,0.0,12,358,0
14115,719805197278376275,"Luxury Condo, Q Chidlom Phetchaburi (2 bed-rooms)",168594106,Carlos,Ratchathewi,13.75069,100.54897,Entire home/apt,2450,30,0,,0.0,12,365,0
14116,719807858214312320,New! Gateway/ Bangkok University 1BR 2PPL near BTS,201677068,Curry,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,3,2022-11-26,1.7,228,362,3
14120,707356932611497732,Lovely 1-Bedroom at Thonglor,406403381,Darisa,Vadhana,13.73277,100.58361,Private room,3000,1,0,,0.0,11,365,0
14127,722245182562429084,市中心现代两房 临近四面佛 Asok,133849226,Aidan,Ratchathewi,13.75126,100.55488,Entire home/apt,1200,28,0,,0.0,20,268,0
14128,719913847457678985,Super Deals 2B2B Hyde SUK11 BTS NANA-Central BKK,2824430,Dave,Vadhana,13.742,100.55522,Entire home/apt,4141,4,2,2022-11-01,0.78,14,83,2
14129,719917901173750894,"Luxury Apartment, Q Chidlom-Phetchaburi",168594106,Carlos,Ratchathewi,13.75292,100.54581,Entire home/apt,2650,30,0,,0.0,12,365,0
14132,719953138402691985,New! Gateway/ Bangkok University 1BR 2PPL near BTS,52161947,Noons,Khlong Toei,13.71596,100.58376,Entire home/apt,2099,1,1,2022-11-09,0.6,99,360,1
14133,719964064512699415,Luxury Hotel stay 200m from BTS Ekamai 曼谷富人区高层一卧公寓,24536266,Cat,Khlong Toei,13.716609,100.584721,Entire home/apt,1800,2,4,2022-12-16,3.75,1,314,4
14134,722442457155982265,36F Amzing swimming poor near MRT rama9,347302995,Sophia,Ratchathewi,13.75462,100.56222,Entire home/apt,1442,7,1,2022-11-30,1.0,39,352,1
14135,722444946720073005,37F.Amazing pool rama9 MRT  high floor,347302995,Sophia,Ratchathewi,13.75498,100.56444,Entire home/apt,1785,7,0,,0.0,39,332,0
14136,719978707434893065,Park Origin Phromphong Studio,478213381,Hampton Residence,Khlong Toei,13.72392,100.56674,Private room,1067,30,0,,0.0,2,343,0
14139,722877610586468004,Deluxe Double Hostel Room 200M MRT Huai Khwang,480234279,Ratch,Huai Khwang,13.77706,100.57585,Private room,752,1,0,,0.0,2,132,0
14141,719993435013402242,"Bed and shared space , 5 mins BTS Phromphong",261444505,Vitanya,Vadhana,13.73521,100.56726,Private room,893,13,1,2022-12-13,1.0,7,160,1
14142,720006435952293017,New! Gateway/ Bangkok University 1BR 2PPL near BTS,341188013,Kara,Khlong Toei,13.71778,100.58369,Entire home/apt,2099,1,5,2022-12-15,2.11,32,360,5
14143,720017098239921721,"Cozy studio, 5 mins BTS Phromphong",261444505,Vitanya,Vadhana,13.735,100.5669,Private room,779,13,2,2022-11-05,1.03,7,329,2
14146,720177106858418673,Spacious New Artsy Suite for 4 Adult near Siam-424,451602547,Mam GalileOasis,Ratchathewi,13.7506,100.52557,Entire home/apt,3767,1,4,2022-12-13,2.0,9,336,4
14147,720645131048755704,New! Gateway/ Bangkok University 1BR 2PPL near BTS,201677068,Curry,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,3,2022-12-22,1.06,228,362,3
14149,720687260328141894,New!  2BR 4ppl/SurasakBTS Sathorn/ Wifi/ Pool,201677068,Curry,Sathon,13.710687706676394,100.52014860052492,Entire home/apt,2100,1,6,2022-12-23,3.67,228,346,6
14150,720719497980414334,Lovely 1BR W/Balcony Nice View near BTS W-Market,89820474,Ken-Bambu,Vadhana,13.71454,100.59315,Entire home/apt,1309,5,5,2022-11-29,1.97,48,2,5
14158,720949280923384847,Cozy & spacious 1BR+ on 42Floor/Amazing city view,374956157,Nara,Ratchathewi,13.75179,100.55554,Entire home/apt,2193,1,2,2022-11-21,0.74,1,78,2
14162,721330140861121548,12Rama9 MRT 5mims  amazing pool and gym,347302995,Sophia,Ratchathewi,13.75509,100.56407,Entire home/apt,1829,7,1,2022-11-19,0.75,39,339,1
14164,721352630834725068,New! Gateway/ Bangkok University 1BR 2PPL near BTS,314945555,Nana,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,6,2022-12-19,3.33,49,352,6
14166,721449017666917356,市中心Asok素坤逸站步行5分钟4人高级公寓套房!四面佛11分钟直达!无边泳池GYM#CR,201677068,Curry,Khlong Toei,13.7356367,100.5577985,Entire home/apt,2836,1,6,2022-12-22,2.25,228,354,6
14168,721813787314701015,"Freespace in city apartment ,Balcony, parking(84)",76375764,Chanipa,Vadhana,13.71362,100.59779,Entire home/apt,1300,5,5,2022-12-21,2.21,2,330,5
14171,722033385548929274,Pool&gym&WIFI Condo/Asok/ Sukhumvit BTS! 1BR!2PP,480415786,Aaron,Khlong Toei,13.73378,100.55889,Entire home/apt,1863,1,1,2022-09-24,0.31,9,362,1
14174,722063736722760378,New! Gateway/ Bangkok University 1BR 2PPL near BTS,201677068,Curry,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,5,2022-12-26,1.81,228,359,5
14176,722089921018076481,Sukhumvit 71 - Charming twin room,434168399,Krittika,Vadhana,13.73572,100.59673,Entire home/apt,4714,1,2,2022-11-05,0.74,44,365,2
14179,722109407407604173,BKK Asok Sukhumvit 1B 2-3ppl PoolGym Wifi BTS+MRT,268046710,Nini,Vadhana,13.73997,100.5658,Entire home/apt,2571,7,2,2022-11-26,0.8,13,150,2
14181,716488210150014797,[长租特惠底价最短入住30天]RAMA9区精品一居室/无边泳池/火车夜市/RCA酒吧街/中国大使馆,20133201,Willam,Huai Khwang,13.75387,100.56506,Entire home/apt,1280,28,0,,0.0,33,347,0
14182,716494565339813559,[长租特惠底价最短入住30天]RAMA9精品一居室/无边泳池/玻璃栈道/火车夜市/尚泰百货/RCA,20133201,Willam,Huai Khwang,13.75582,100.56519,Entire home/apt,1280,28,2,2022-11-23,0.73,33,347,2
14183,716499334580802631,[长租特惠底价最短入住30天]RAMA9区精品一居室/无边泳池/火车夜市/尚泰百货/MRT/大使馆,20133201,Willam,Huai Khwang,13.75421,100.5649,Entire home/apt,1280,30,0,,0.0,33,347,0
14185,716814433290447845,Have a nice day.  I wish you have all the best,461296730,Chiến,Vadhana,13.7246941,100.5814761,Entire home/apt,2166,1,3,2022-11-26,1.3,2,352,3
14186,716868546889373942,Nice room @ prompong sukhumvit24 Bangkok near bts,187216282,Mirage,Khlong Toei,13.71838,100.58113,Private room,1500,30,0,,0.0,1,365,0
14188,716933946712514756,1 Bed/Central World/Lumpini Park/Siam Paragon,20133201,Willam,Ratchathewi,13.75001,100.55431,Entire home/apt,1451,2,1,2022-12-07,1.0,33,357,1
14190,716950913671434204,1 Bed/Central World/Lumpini Park/Siam Paragon,20133201,Willam,Ratchathewi,13.751,100.5547,Entire home/apt,1441,2,2,2022-12-07,0.7,33,357,2
14192,716953133542766655,1 Bed/Central World/Lumpini Park/Siam Paragon,20133201,Willam,Ratchathewi,13.75147,100.55482,Entire home/apt,1441,2,1,2022-12-07,1.0,33,357,1
14194,716970687266752064,Perfect location#Pool at 50F#Gym@Sukhumvit 24(404),178564839,Weeraya,Khlong Toei,13.7241,100.56603,Entire home/apt,2210,2,6,2022-12-23,2.12,35,80,6
14203,717085383289420707,Perfect location# Pool#Gym@BTS/MRT&Max3ppl(129),312545246,Mike,Vadhana,13.7394,100.56555,Entire home/apt,3541,3,5,2022-12-06,2.14,49,65,5
14205,717139820164404864,"Upscale flat w/Breakfast, 5 min walking from MRT",26620868,Gilles,Huai Khwang,13.76147,100.56782,Entire home/apt,2380,2,0,,0.0,34,0,0
14206,717621556287234428,全新火车夜市旁边紧邻rama9地铁站超豪华全新一房,119203329,Leona,Huai Khwang,13.75472,100.57125,Entire home/apt,1523,1,4,2022-11-28,1.36,20,84,4
14207,717646783395265011,Timplace Hotel,474579881,Tim Place Prakhanong,Khlong Toei,13.71048,100.59427,Private room,600,1,7,2022-11-17,2.16,1,365,7
14208,727302855135555813,"S4 - Cozy Room 4 Guests, Spacious Terrace, BTS!",123828822,Sara,Sathon,13.71866,100.53069,Entire home/apt,1700,4,4,2022-11-28,1.35,22,134,4
14217,727696978053290072,Modern room with the balcony city center(Room4b),23876548,Kate,Sathon,13.71812,100.51764,Private room,690,1,7,2022-11-27,2.73,9,352,7
14219,727867717758838526,1-mrt rame9 400m-Infinity pool/gym/shopping mall,402093105,Hi Gravity,Huai Khwang,13.75631,100.56846,Entire home/apt,1375,15,5,2022-12-23,2.03,45,243,5
14220,728034854080842635,Luxury condo/SKY POOL@BTS@Phrom phong,221642164,Mary,Vadhana,13.73646,100.56652,Entire home/apt,2454,3,2,2022-10-22,0.74,21,127,2
14225,728159587923576293,Big Lovely 1-bedroom in Sathon walk to MRT,7454779,Lily Duangdao,Sathon,13.72143,100.5463,Private room,1180,3,1,2022-12-01,1.0,7,82,1
14226,728515858551120640,Comfy smiley room close to Sky train central Bkk,112414885,Nattaya,Khlong Toei,13.73726,100.55424,Entire home/apt,1000,1,3,2022-11-08,1.2,7,319,3
14228,722111467436716893,1Bedroom#CloudPool#BTS Phrompong#Nice Gym#Shopping,111844630,B,Khlong Toei,13.72347,100.56581,Entire home/apt,2963,21,1,2022-10-24,0.45,16,181,1
14229,722127578976737365,BKK Asok 1B 2-3ppl BTS+MRT PoolGym Wifi Terminal21,268046710,Nini,Vadhana,13.74021,100.56551,Entire home/apt,2571,7,1,2022-11-22,0.81,13,153,1
14233,722206783480915775,SALE! Free pool&gym/WIFI/Asok/Sukhumvit BTS! 2PP!,480415786,Aaron,Khlong Toei,13.73456,100.55678,Entire home/apt,1863,1,1,2022-11-09,0.6,9,362,1
14234,722225983062990258,37rama9 walk 5mims MRT amzing pool,347302995,Sophia,Ratchathewi,13.75508,100.56413,Entire home/apt,1685,7,0,,0.0,39,356,0
14235,732308333038137169,Luxury condominium 26,149897292,Dom,Ratchathewi,13.74933869168742,100.54359420794393,Entire home/apt,1450,30,0,,0.0,9,365,0
14237,732354175430576170,Luxury condominium 12A,149897292,Dom,Ratchathewi,13.749553224041565,100.54389070000003,Entire home/apt,1450,30,0,,0.0,9,40,0
14240,732393259208448225,(SUBWAY)Huaikhwang_walk 10second,316738753,Nanthana,Huai Khwang,13.777588388276722,100.57432423862303,Entire home/apt,1813,3,1,2022-10-21,0.43,5,340,1
14242,732405381262033258,曼谷市中心rama9豪华高层城市景观公寓近火车夜市暹罗广场Asoke通罗摩天轮夜市14,134974883,Yoyo,Huai Khwang,13.752344057767669,100.56788704607422,Entire home/apt,1100,20,1,2022-11-18,0.73,8,324,1
14243,722908063088255025,12Amazing pool and Gym Rama9 MRT 5mis224,480534455,Vicky,Ratchathewi,13.75383,100.5622,Entire home/apt,1485,7,0,,0.0,14,340,0
14244,732537267465743575,- Hyde Sukhumvit 11 - Glamorous Design - BTS NANA,62256771,Terry,Vadhana,13.74238,100.55726,Entire home/apt,1737,5,4,2022-11-17,1.9,28,148,4
14245,732592391410942137,- Hyde Sukhumvit 11 - Glamorous Design - BTS NANA,62256771,Terry,Vadhana,13.74418,100.55553,Entire home/apt,1734,5,5,2022-11-30,2.08,28,168,5
14246,722909964904156833,200mBig quiet Bedroom 195condo,270215556,Ideomobi,Huai Khwang,13.757117742106836,100.56810006190187,Entire home/apt,3571,1,5,2022-11-05,1.63,28,363,5
14247,722910615816299414,Superior Twin Balcony Hostel Room 200m MRT Huai Khwang,480234279,Ratch,Huai Khwang,13.77577,100.57552,Private room,778,1,0,,0.0,2,149,0
14248,722911238582004709,37Amazing pool and Gym Rama9 MRT 5mis,480534455,Vicky,Ratchathewi,13.75442,100.56432,Entire home/apt,1314,7,1,2022-11-04,0.55,14,357,1
14249,732904847293447604,Modern Luxury studio/Sky pool/Near BTS Phrompong,152018136,Tony,Khlong Toei,13.724639758993533,100.56561242675852,Entire home/apt,1200,1,5,2022-12-23,2.88,12,109,5
14251,732972401808147848,New! Gateway/ Bangkok University 1BR 2PPL near BTS,341188013,Kara,Khlong Toei,13.71629,100.58568,Entire home/apt,2099,1,4,2022-12-25,2.35,32,340,4
14255,733090938371240491,Rooftop double pool with one bed,6598548,Amornsukh,Ratchathewi,13.75438,100.56416,Entire home/apt,1300,28,0,,0.0,16,330,0
14257,733216479160303917,曼谷市中心rama9豪华高层城市景观公寓近火车夜市暹罗广场Asoke通罗摩天轮夜市15,134974883,Yoyo,Huai Khwang,13.7562269,100.5683134,Entire home/apt,1100,20,2,2022-12-08,1.09,8,306,2
14260,723342005707606674,Lovely 2-bedroom condo in a prime location,480891129,Charles,Khlong Toei,13.7210004,100.5791511,Entire home/apt,1500,28,0,,0.0,1,235,0
14261,723412133767450215,40big1bedroom,270215556,Ideomobi,Huai Khwang,13.756069936482952,100.56815030839846,Entire home/apt,3857,1,2,2022-11-12,0.71,28,363,2
14262,723558535997834851,The Gracious Home:1BR/wifi/Asoke,132745392,Mt,Vadhana,13.73778,100.55989,Entire home/apt,2414,1,0,,0.0,25,41,0
14263,723572851364784185,The Sweet Home :1 BR/Netflix/MRT,132745392,Mt,Huai Khwang,13.75906,100.57005,Entire home/apt,2071,1,1,2022-10-04,0.35,25,71,1
14266,723643486299270149,"2 Minute walk BTS Ratchathewi,Pratunam, MBK,Siam",40262107,Patty,Ratchathewi,13.752,100.53125,Private room,1521,1,4,2022-12-04,1.4,39,350,4
14269,723723551594094834,Bright studio near Bangkok hospital w/ 500mb wi-fi,23503077,Nan,Huai Khwang,13.75137,100.59054,Entire home/apt,759,4,3,2022-12-11,1.45,12,174,3
14270,723773471027017948,8-Bts thonglo 700m free swimming pool gym,402093105,Hi Gravity,Khlong Toei,13.72209,100.5747,Entire home/apt,1581,7,4,2022-12-09,1.35,45,241,4
14272,723798178043182930,Room Modern  asoke rama9 near MRT  & airport link,185602387,Pluem,Ratchathewi,13.753996053266922,100.56407164782284,Private room,3957,3,4,2022-11-04,1.46,16,345,4
14273,723799330407965986,查浦特通罗25,402093105,Hi Gravity,Vadhana,13.74059,100.58233,Entire home/apt,1524,4,2,2022-09-29,0.65,45,230,2
14274,723807971135024287,1-查浦特通罗25,402093105,Hi Gravity,Vadhana,13.73931,100.58284,Entire home/apt,1524,4,2,2022-09-30,0.65,45,230,2
14275,723811256442237021,Bangkok Studio Room Next to Terminal 21 BTS MRT,50861914,Tui Chea,Vadhana,13.7387455396311,100.56106841321407,Private room,2000,3,1,2022-11-02,0.53,2,329,1
14281,724327597234154700,Central Flat at Foodies' Paradise w/ Breakfast,26620868,Gilles,Sathon,13.72121,100.53879,Entire home/apt,2856,2,2,2022-11-30,0.91,34,359,2
14282,724338243663061878,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.710604321725077,100.52021297354128,Entire home/apt,1244,1,4,2022-12-12,2.07,228,353,4
14283,733268789522765009,"Loft Family Room, Sleeps 4",482765032,Thunyaporn,Vadhana,13.742711718650291,100.56234143372956,Private room,1457,1,2,2022-11-08,0.88,2,359,2
14284,724347122971833993,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,314945555,Nana,Sathon,13.710729399140956,100.52021297354128,Entire home/apt,1144,1,3,2022-12-25,1.61,49,358,3
14285,733278769058616266,Smack in the middle of the city,482765032,Thunyaporn,Vadhana,13.742722140344188,100.56231461163942,Shared room,500,1,1,2022-12-09,1.0,2,365,1
14286,724373156544281883,"2br in Sathorn's Bohemian Area, Breakfast Included",26620868,Gilles,Sathon,13.72216,100.53919,Entire home/apt,4624,2,1,2022-11-18,0.73,34,349,1
14288,733331562783837765,*Newly decorated* Minimalist style condominium.,22200127,Chanya,Vadhana,13.7287426,100.5919806,Private room,1800,7,2,2022-12-17,1.03,1,356,2
14290,733618153642759525,Doublebed,436414788,Rungrada,Ratchathewi,13.75041,100.53759,Private room,1514,1,0,,0.0,3,76,0
14293,733826064723816750,市中心精品一居室/四面佛/水门市场/火车夜市,166559468,Joy,Khlong Toei,13.70592,100.59957,Entire home/apt,1497,30,0,,0.0,13,181,0
14300,728741646918472189,"Lux Studio in High-Rise BKK, Gym&Spa w/Breakfast",26620868,Gilles,Vadhana,13.72419,100.58688,Entire home/apt,1190,2,1,2022-10-24,0.45,34,0,1
14301,728762611707915609,"Twin @ Ekamai! Top Location, Facilities+Breakfast",26620868,Gilles,Vadhana,13.72389,100.58551,Entire home/apt,1190,2,0,,0.0,34,0,0
14303,728882022376251581,1-bed pool and gym (sukhumvit77),461327529,Dararat,Vadhana,13.713103634440143,100.60001324862242,Entire home/apt,1000,15,0,,0.0,1,313,0
14308,729222786126269864,Luxury condo in Bangkok - Phra khanong River view,373243295,Promphasson,Vadhana,13.71441,100.60568,Private room,1800,7,1,2022-12-01,1.0,1,334,1
14309,729290337273289029,A8/2BR/BTS surasak/曼谷市中心/2房2室2卫/免费泳池+gym,235135484,Shin,Sathon,13.7087,100.51981,Entire home/apt,2000,1,7,2022-12-07,2.53,21,27,7
14314,724491972681660067,Cozy 1 BR/3 min walk to BTS Thonglor,152018136,Tony,Khlong Toei,13.72251884352209,100.57695870674588,Entire home/apt,1594,2,6,2022-12-16,2.65,12,142,6
